block_number,log_index,z,trade_size_usdc,adverse_slippage,z_cap_roll,scale_roll,size_eff_roll,cost_eff_roll
410775848,103,1.825515873887299e-06,119100862662.16824,0.000602129294132304,1.5228290931271863e-06,0.8341910990258529,99352879519.0813,59823279.21483626
410775849,102,2.0037506243065236e-07,13072930853.599276,0.0005114328758352983,1.527188657537491e-06,1.0,13072930853.599276,6685926.622052278
410775854,37,6.500370276515855e-07,42409913747.17303,0.0005365296907890763,1.527188657537491e-06,1.0,42409913747.17303,22754177.90916214
410775872,23,9.037921854740471e-07,58965485042.904015,0.0005506845859993252,1.527188657537491e-06,1.0,58965485042.904015,32471383.719101
410775886,34,6.184367082737638e-07,40348236085.45857,0.0005347635916233608,1.527188657537491e-06,1.0,40348236085.45857,21576767.64472712
410775900,76,8.95246717012277e-07,58407958986.73124,0.0005502006075721699,1.527188657537491e-06,1.0,58407958986.73124,32136094.52154991
410775901,3,1.5736177718629686e-06,102666449966.44342,0.0005880471356967273,1.527188657537491e-06,0.97049530377983,99637307548.18022,58591433.31224128
410775976,3,6.134973171994319e-07,40025978828.54081,0.0005344817786232358,1.527188657537491e-06,1.0,40025978828.54081,21393156.355414473
410775979,6,8.268757077481291e-07,53947276775.78825,0.0005461843018805165,1.527188657537491e-06,1.0,53947276775.78825,29465155.70413891
410775985,16,8.950644328871901e-07,58661483146.94743,0.0005501836312860646,1.527188657537491e-06,1.0,58661483146.94743,32274587.814413823
410775986,58,1.6659087354325503e-06,109181723256.16902,0.0005931738734565973,1.527188657537491e-06,0.9167300855415462,100090170500.20125,59370874.130535625
410775986,70,1.0902176471023972e-07,7145159809.971178,0.0005063322918669097,1.53709140994209e-06,1.0,7145159809.971178,3617825.14233804
410775992,24,9.415718232206714e-07,61709523482.38535,0.0005527699987904763,1.53709140994209e-06,1.0,61709523482.38535,34111173.22071902
410776002,7,8.964158991201099e-07,58750056673.8726,0.0005502447123503129,1.53709140994209e-06,1.0,58750056673.8726,32326908.03507961
410776004,37,8.938863348426787e-07,58584271969.691025,0.0005501057538649802,1.53709140994209e-06,1.0,58584271969.691025,32227545.096517906
410776009,9,8.965205493726056e-07,58756915329.85036,0.0005502480952349878,1.53709140994209e-06,1.0,58756915329.85036,32330880.742133614
410776013,17,6.849945528805634e-07,44893747246.70623,0.0005384502531471036,1.53709140994209e-06,1.0,44893747246.70623,24173049.569711056
410776014,3,8.974831033600307e-07,58820000000.0,0.0005502946943138912,1.53709140994209e-06,1.0,58820000000.0,32368333.91954308
410776024,74,8.575841190680535e-07,56205066919.624626,0.0005482081656838292,1.53709140994209e-06,1.0,56205066919.624626,30812076.638144284
410776025,115,9.030971701432362e-07,58820000000.0,0.0005506071189290583,1.53709140994209e-06,1.0,58820000000.0,32386710.735407207
410776028,20,6.201932037915235e-07,40394063289.149185,0.0005348293113388704,1.53709140994209e-06,1.0,40394063289.149185,21603929.051114403
410776032,50,6.866403585388064e-07,44721860752.64393,0.0005385341465696988,1.53709140994209e-06,1.0,44721860752.64393,24084249.113434006
410776033,29,7.038077912166941e-07,45840000000.0,0.0005394905289166535,1.53709140994209e-06,1.0,45840000000.0,24730245.8455394
410776518,34,7.413178680664985e-07,48283084524.28829,0.0005415757401249773,1.53709140994209e-06,1.0,48283084524.28829,26148947.23675827
410776519,36,8.352734874893796e-09,544025473.20941,0.0005007157374084041,1.53709140994209e-06,1.0,544025473.20941,272402.1159870057
410776557,5,8.968715935206913e-07,58414519361.764786,0.0005502497070632639,1.53709140994209e-06,1.0,58414519361.764786,32142572.16705243
410776595,38,8.969029043103028e-07,58416558677.91573,0.0005502471884886524,1.527188657537491e-06,1.0,58416558677.91573,32143547.173705526
410776662,68,9.036520062571792e-07,58856137263.29909,0.0005506188220024973,1.527188657537491e-06,1.0,58856137263.29909,32407296.96753503
410776669,9,8.745712642750377e-07,56962067278.42884,0.0005489997546204351,1.527188657537491e-06,1.0,56962067278.42884,31272160.95853015
410777003,6,1.0729447466396613e-07,6988241363.588282,0.0,1.527188657537491e-06,1.0,6988241363.588282,0.0
410777200,56,5.796351916402255e-07,37752462414.28322,0.0,1.527188657537491e-06,1.0,37752462414.28322,0.0
410777247,37,8.96713842330893e-07,58404244802.95683,0.0,1.527188657537491e-06,1.0,58404244802.95683,0.0
410777267,27,8.966704091636127e-07,58401415939.14916,0.0,1.527188657537491e-06,1.0,58401415939.14916,0.0
410777269,7,8.893251701214127e-07,57923010098.95183,0.0,1.527188657537491e-06,1.0,57923010098.95183,0.0
410777269,33,5.647321535898435e-07,36781806401.72542,0.0,1.527188657537491e-06,1.0,36781806401.72542,0.0
410777279,12,7.275365781276093e-07,47385489557.76116,0.0,1.527188657537491e-06,1.0,47385489557.76116,0.0
410777684,22,1.0655891458549683e-06,69403332920.69574,0.0,1.527188657537491e-06,1.0,69403332920.69574,0.0
410777689,79,6.586415530193172e-07,42898258824.63086,0.0,1.527188657537491e-06,1.0,42898258824.63086,0.0
410777692,8,1.177035661692186e-06,76662002616.78773,0.0,1.527188657537491e-06,1.0,76662002616.78773,0.0
410777697,54,7.495824156157748e-07,48821366231.86061,0.0,1.527188657537491e-06,1.0,48821366231.86061,0.0
410777700,44,6.607350591885874e-07,43303808212.066154,0.0,1.527188657537491e-06,1.0,43303808212.066154,0.0
410777701,37,1.853149529275125e-06,121453267369.46484,0.0,1.527188657537491e-06,0.8241043873749699,100090170500.20125,0.0
410777701,54,1.6725091623364669e-07,10961430756.782333,0.0,1.53709140994209e-06,1.0,10961430756.782333,0.0
410777702,11,6.862033639582179e-07,44972971320.47591,0.0,1.53709140994209e-06,1.0,44972971320.47591,0.0
410777721,7,6.898107678691215e-07,45209396382.12326,0.0,1.53709140994209e-06,1.0,45209396382.12326,0.0
410777724,29,1.3034718588955555e-06,85428031406.04628,0.0,1.53709140994209e-06,1.0,85428031406.04628,0.0
410777731,50,1.0639390829527784e-06,69729331532.80516,0.0,1.53709140994209e-06,1.0,69729331532.80516,0.0
410777735,14,8.960075780797992e-07,58723295787.23177,0.0,1.53709140994209e-06,1.0,58723295787.23177,0.0
410777746,35,8.86052181151515e-07,58070830637.60458,0.0,1.53709140994209e-06,1.0,58070830637.60458,0.0
410777808,30,8.959155193480069e-07,58717262364.89352,0.0,1.53709140994209e-06,1.0,58717262364.89352,0.0
410777809,128,1.5890162098721979e-06,103671079549.11795,0.0,1.527188657537491e-06,0.961090672360303,99637307548.18022,0.0
410777809,132,6.1084606564264725e-09,398530050.669514,0.0,1.53709140994209e-06,1.0,398530050.669514,0.0
410777850,21,7.682016955707524e-07,50119249002.30446,0.0,1.53709140994209e-06,1.0,50119249002.30446,0.0
410778011,54,8.62762508944915e-07,56288614389.917816,0.0,1.53709140994209e-06,1.0,56288614389.917816,0.0
410778020,15,8.957255913929621e-07,58439201854.93208,0.0,1.53709140994209e-06,1.0,58439201854.93208,0.0
410778036,42,6.256573298619439e-07,40819326078.38098,0.0,1.53709140994209e-06,1.0,40819326078.38098,0.0
410778045,119,8.956461121901903e-07,58434016448.576965,0.0,1.53709140994209e-06,1.0,58434016448.576965,0.0
410778057,6,8.956010264056123e-07,58431074948.08724,0.0,1.53709140994209e-06,1.0,58431074948.08724,0.0
410778064,60,8.440899586212081e-07,55070374174.38873,0.0,1.53709140994209e-06,1.0,55070374174.38873,0.0
410778083,7,1.128869042824079e-06,73650017924.33846,0.0,1.53709140994209e-06,1.0,73650017924.33846,0.0
410778610,18,2.4138770642124512e-08,1579567063.222522,0.0,1.53709140994209e-06,1.0,1579567063.222522,0.0
410778856,16,9.220139408525501e-09,603337624.104666,0.0,1.53709140994209e-06,1.0,603337624.104666,0.0
410779021,24,2.952246138278927e-09,193185926.147101,0.0,1.53709140994209e-06,1.0,193185926.147101,0.0
410779153,10,1.646495989179499e-06,107741644046.1702,0.0,1.53709140994209e-06,0.9335530848806205,100582544169.41193,0.0
410779186,16,7.064124024954258e-09,462254594.725069,0.0,1.5558995763605622e-06,1.0,462254594.725069,0.0
410779351,3,3.568858592516267e-08,2335351526.228858,0.0005023623896708917,1.5558995763605622e-06,1.0,2335351526.228858,1173192.7734378933
410779371,3,5.703181269620221e-08,3731986778.713119,0.0005034871120361955,1.5558995763605622e-06,1.0,3731986778.713119,1879007.2453715324
410779420,10,8.953701952374594e-07,58590277473.374016,0.0,1.5558995763605622e-06,1.0,58590277473.374016,0.0
410779431,82,7.930734878488526e-10,51896294.914661,0.0,1.53709140994209e-06,1.0,51896294.914661,0.0
410779450,3,3.571115025984581e-08,2336828067.035241,0.0005023565541807164,1.53709140994209e-06,1.0,2336828067.035241,1173920.895468608
410779514,31,5.989665288515218e-07,39194531278.05671,0.0,1.53709140994209e-06,1.0,39194531278.05671,0.0
410779516,47,7.7868460776769e-07,50954730765.02696,0.0,1.53709140994209e-06,1.0,50954730765.02696,0.0
410779517,84,1.6726164116292227e-06,109450884321.52377,0.0,1.53709140994209e-06,0.9189742485217375,100582544169.41193,0.0
410779521,51,6.967694788861306e-07,45594456147.9286,0.0,1.5558995763605622e-06,1.0,45594456147.9286,0.0
410779556,41,2.087418788512768e-09,136594278.73815,0.0,1.5558995763605622e-06,1.0,136594278.73815,0.0
410779647,59,5.517098378882023e-07,36102198463.38213,0.0,1.5558995763605622e-06,1.0,36102198463.38213,0.0
410779680,20,4.247159104636001e-10,27792105.627125,0.0,1.5558995763605622e-06,1.0,27792105.627125,0.0
410779765,107,3.074644827168804e-10,20119532.067752,0.0,1.5558995763605622e-06,1.0,20119532.067752,0.0
410779769,62,6.448091818419353e-07,42194333787.8014,0.0,1.5558995763605622e-06,1.0,42194333787.8014,0.0
410779851,37,1.1229962793329249e-09,73485429.778275,0.0,1.5558995763605622e-06,1.0,73485429.778275,0.0
410779870,59,9.832198389578765e-07,64338888527.09714,0.0,1.5558995763605622e-06,1.0,64338888527.09714,0.0
410779902,35,7.31362205349976e-07,47858097994.460815,0.0,1.5558995763605622e-06,1.0,47858097994.460815,0.0
410779974,46,2.476079568507134e-06,161817906599.26108,0.0,1.53709140994209e-06,0.6207762583610452,100452714594.50638,0.0
410779974,77,4.582271364628531e-08,2994627350.125852,0.0,1.5561992064830151e-06,1.0,2994627350.125852,0.0
410779976,21,2.4009375164262627e-10,15690718.817165,0.0,1.5561992064830151e-06,1.0,15690718.817165,0.0
410779996,9,6.25728024578185e-07,40892869649.895966,0.0,1.5561992064830151e-06,1.0,40892869649.895966,0.0
410780016,50,8.948296504885237e-07,58479324593.071594,0.0,1.5561992064830151e-06,1.0,58479324593.071594,0.0
410780019,20,8.948039099391512e-07,58477642384.685745,0.0,1.5561992064830151e-06,1.0,58477642384.685745,0.0
410780025,57,6.172917776119164e-07,40341540104.19037,0.0,1.5561992064830151e-06,1.0,40341540104.19037,0.0
410780027,17,8.160867124693584e-07,53333279388.466545,0.0,1.5561992064830151e-06,1.0,53333279388.466545,0.0
410780093,24,9.326129353943939e-07,60948555447.23094,0.0,1.5561992064830151e-06,1.0,60948555447.23094,0.0
410780101,44,1.0355261604879627e-10,6767418.852374,0.0,1.5561992064830151e-06,1.0,6767418.852374,0.0
410780231,6,1.4958951213988171e-06,97760435535.09361,0.0,1.5561992064830151e-06,1.0,97760435535.09361,0.0
410780345,36,1.4765792667635938e-06,96164312724.07384,0.0005825386535088582,1.5561992064830151e-06,1.0,96164312724.07384,56019429.249886736
410780346,7,6.359444085099018e-09,415605355.366758,0.0,1.53709140994209e-06,1.0,415605355.366758,0.0
410780507,16,1.0557013359464397e-08,689926859.983312,0.0,1.53709140994209e-06,1.0,689926859.983312,0.0
410780508,10,5.2673353513254505e-09,344233356.128237,0.0,1.53709140994209e-06,1.0,344233356.128237,0.0
410781274,8,6.183379963926127e-07,40409913081.81612,0.0005347982645694863,1.527188657537491e-06,1.0,40409913081.81612,21611151.38755904
410781504,7,8.20765635017102e-07,53639058516.66816,0.0,1.527188657537491e-06,1.0,53639058516.66816,0.0
410781585,29,2.462412128832907e-06,160924705708.3105,0.0,1.527188657537491e-06,0.6202002660949052,99805545301.53847,0.0
410781993,13,3.8385544364459693e-07,24999128563.13123,0.000521703722563572,1.527188657537491e-06,1.0,24999128563.13123,13042138.432230884
410782433,11,1.1165630331644498e-06,72717746425.29741,0.0,1.527188657537491e-06,1.0,72717746425.29741,0.0
410782472,8,1.1241843024479798e-06,73214092364.34213,0.0,1.527188657537491e-06,1.0,73214092364.34213,0.0
410782492,105,7.328907883891327e-07,47730548947.58276,0.0,1.527188657537491e-06,1.0,47730548947.58276,0.0
410782573,18,7.599857940361242e-07,49495149504.387825,0.0,1.527188657537491e-06,1.0,49495149504.387825,0.0
410782606,29,8.114253686868247e-07,52845224542.31349,0.0,1.527188657537491e-06,1.0,52845224542.31349,0.0
410782613,42,7.329888762936936e-07,47736937061.06977,0.0,1.527188657537491e-06,1.0,47736937061.06977,0.0
410782616,9,6.147324035797462e-07,40035317053.472404,0.0,1.527188657537491e-06,1.0,40035317053.472404,0.0
410782628,144,6.378535613718784e-07,41541115149.458565,0.0,1.527188657537491e-06,1.0,41541115149.458565,0.0
410782636,16,8.941794853765595e-07,58234703411.26625,0.0,1.527188657537491e-06,1.0,58234703411.26625,0.0
410782649,75,8.16774623600948e-07,53193602332.779175,0.0,1.5228290931271863e-06,1.0,53193602332.779175,0.0
410782649,146,1.7140260057433794e-06,110655023820.73329,0.0,1.5228290931271863e-06,0.8884515684268919,98311629467.84558,0.0
410782649,190,8.636432319870222e-07,55755549850.41869,0.0,1.527188657537491e-06,1.0,55755549850.41869,0.0
410782649,227,6.495023247472576e-07,41930924604.23834,0.0,1.527188657537491e-06,1.0,41930924604.23834,0.0
410782650,10,2.4440058876645794e-07,15778146236.482855,0.0,1.5228290931271863e-06,1.0,15778146236.482855,0.0
410782650,62,2.403740568031723e-07,15518199194.361357,0.0,1.5228290931271863e-06,1.0,15518199194.361357,0.0
410782650,80,1.0196215270620774e-07,6582528152.264147,0.0,1.5228290931271863e-06,1.0,6582528152.264147,0.0
410782650,108,1.012040631996287e-07,6533586997.271361,0.0,1.5228290931271863e-06,1.0,6533586997.271361,0.0
410782650,140,2.3155591231036572e-07,14948912622.491066,0.0,1.5228290931271863e-06,1.0,14948912622.491066,0.0
410782650,173,3.7230121116493e-07,24035224233.412895,0.0,1.5228290931271863e-06,1.0,24035224233.412895,0.0
410782651,18,9.111110022546961e-07,58820000000.0,0.0,1.5228290931271863e-06,1.0,58820000000.0,0.0
410782857,42,8.234663649463798e-07,53161789799.79649,0.0005462964497395875,1.5228290931271863e-06,1.0,53161789799.79649,29042097.02943104
410782859,8,6.3923797427683e-07,41268273079.69691,0.0005359912187089484,1.5228290931271863e-06,1.0,41268273079.69691,22119431.982000433
410782881,4,8.689196321925586e-07,56096186566.82494,0.0005488357023121552,1.5228290931271863e-06,1.0,56096186566.82494,30787589.951437052
410782887,3,7.584669031816371e-07,48965519168.07231,0.0005426582668154288,1.5228290931271863e-06,1.0,48965519168.07231,26571543.765463777
410783564,8,9.552465107114289e-08,6166932417.784514,0.0005055970088043157,1.5228290931271863e-06,1.0,6166932417.784514,3117982.5839302167
410783966,7,3.482248463302501e-08,2248088916.7684,0.0005022433944520405,1.5228290931271863e-06,1.0,2248088916.7684,1129087.808587772
410784107,53,7.552942461683974e-07,48764224476.51127,0.0,1.5228290931271863e-06,1.0,48764224476.51127,0.0
410784389,21,1.0461791321001664e-07,6754468778.119077,0.0005060989716075141,1.5228290931271863e-06,1.0,6754468778.119077,3418429.7023611274
410784874,8,5.338843836952744e-07,34469292018.432365,0.0005301165465697568,1.5228290931271863e-06,1.0,34469292018.432365,18272742.047515847
410784935,6,8.942766871213569e-07,57711841293.05057,0.0005502462524143325,1.5228290931271863e-06,1.0,57711841293.05057,31755724.3914318
410785024,49,5.919012370084788e-07,38198144649.56306,0.0005333437089363686,1.5228290931271863e-06,1.0,38198144649.56306,20372740.141885865
410785030,7,8.094615506530403e-07,52238325360.45457,0.0005454998971259133,1.5228290931271863e-06,1.0,52238325360.45457,28496001.110157955
410785052,55,8.368598795827386e-07,54006467182.39492,0.0005469109265661339,1.5228290931271863e-06,1.0,54006467182.39492,29536727.007287107
410785066,13,7.789467273231459e-07,50711401928.81238,0.0005437902482637728,1.5228290931271863e-06,1.0,50711401928.81238,27576365.844672848
410785093,9,8.944748002172053e-07,58232571648.24217,0.0005502497108483618,1.5168433509315528e-06,1.0,58232571648.24217,32042455.711401764
410785105,13,8.945279347020064e-07,58236030837.58146,0.0005502505521972813,1.5168433509315528e-06,1.0,58236030837.58146,32044408.1261571
410785109,41,8.913490903535161e-07,58029080031.10025,0.0005500660121421536,1.5168433509315528e-06,1.0,58029080031.10025,31919824.64098519
410785437,8,5.298334815539047e-07,34493499614.224106,0.0005298633008356474,1.5168433509315528e-06,1.0,34493499614.224106,18276839.562965915
410785586,9,5.298668738496833e-07,34495673537.129425,0.0005298614447323277,1.5168433509315528e-06,1.0,34495673537.129425,18277927.417398125
410785768,6,8.339932463134636e-07,54295069529.410645,0.0005468578530843259,1.5168433509315528e-06,1.0,54295069529.410645,29691685.155917708
410786377,212,2.9338013870240855e-07,19099788996.86236,0.0005166592010268967,1.5168433509315528e-06,1.0,19099788996.86236,9868081.722901218
410786922,8,3.838024121042793e-07,24986507676.016598,0.0005217003815295801,1.5168433509315528e-06,1.0,24986507676.016598,13035470.58766964
410786958,8,4.74131198267835e-07,30867140099.52445,0.0005267503136399124,1.5168433509315528e-06,1.0,30867140099.52445,16259275.72859162
410787133,8,3.838911733722747e-07,24992286259.043056,0.0005217063918862223,1.5168433509315528e-06,1.0,24992286259.043056,13038635.489192965
410788637,15,3.4776749245899954e-07,22640543273.695988,0.0,1.510228593830582e-06,1.0,22640543273.695988,0.0
410788911,33,1.4190856827350686e-06,92386066857.10744,0.0,1.510228593830582e-06,1.0,92386066857.10744,0.0
410789001,14,7.66471634282357e-07,49899241821.96552,0.0005430859324924382,1.510228593830582e-06,1.0,49899241821.96552,27099576.275547817
410789300,10,1.0756574253440764e-06,70028018760.3968,0.0,1.510228593830582e-06,1.0,70028018760.3968,0.0
410789442,17,6.594510880067832e-08,4293193360.119393,0.0,1.510228593830582e-06,1.0,4293193360.119393,0.0
410789976,10,4.77730171286737e-07,31101442344.96771,0.0005269477756160814,1.510228593830582e-06,1.0,31101442344.96771,16388835.862132536
410789978,3,8.162607605540472e-07,53140639860.4743,0.000545865873829104,1.510228593830582e-06,1.0,53140639860.4743,29007661.813275516
